URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
blackassign0025,https://insights.blackcoffer.com/rise-of-electric-vehicles-and-its-impact-on-livelihood-by-2040/,18,9,0.3333333333333333,0.02750809061488673,37.45454545454545,14.886731391585762,20.936510738452487,0.0303030303030303,184,1236,2101,4,6.134304207119741
blackassign0026,https://insights.blackcoffer.com/rise-of-electric-vehicle-and-its-impact-on-livelihood-by-the-year-2040/,26,13,0.3333333333333333,0.01574074074074074,38.57142857142857,21.38888888888889,23.984126984126984,0.03571428571428571,231,1080,2011,1,6.549074074074074
blackassign0027,https://insights.blackcoffer.com/oil-prices-by-the-year-2040-and-how-it-will-impact-the-world-economy/,34,20,0.25925925925925924,0.029831387808041506,59.30769230769231,16.212710765239947,30.2081612291729,0.038461538461538464,250,1542,2615,19,5.970817120622568
blackassign0028,https://insights.blackcoffer.com/an-outlook-of-healthcare-by-the-year-2040-and-how-it-will-impact-human-lives/,34,23,0.19298245614035087,0.02386451116243264,37.114285714285714,20.477290223248655,23.03663037501375,0.02857142857142857,266,1299,2410,8,6.6381832178598925
blackassign0029,https://insights.blackcoffer.com/ai-in-healthcare-to-improve-patient-outcomes/,68,26,0.44680851063829785,0.013359722909450767,39.627450980392155,25.680356259277588,26.123122895867898,0.0196078431372549,519,2021,4042,1,6.886194952993567
blackassign0030,https://insights.blackcoffer.com/what-if-the-creation-is-taking-over-the-creator/,55,30,0.29411764705882354,0.02786377708978328,46.142857142857146,17.894736842105264,25.615037593984965,0.028571428571428574,289,1615,2829,6,6.203095975232198
blackassign0031,https://insights.blackcoffer.com/what-jobs-will-robots-take-from-humans-in-the-future/,65,29,0.3829787234042553,0.013705851344227728,42.15555555555556,23.827095413811282,26.39306038774674,0.022222222222222223,452,1897,3725,2,6.635740643120717
blackassign0032,https://insights.blackcoffer.com/will-machine-replace-the-human-in-the-future-of-work/,55,16,0.5492957746478874,0.02810810810810811,38.541666666666664,16.486486486486488,22.011261261261264,0.020833333333333332,305,1850,3281,17,6.169189189189189
blackassign0033,https://insights.blackcoffer.com/will-ai-replace-us-or-work-with-us/,52,21,0.4246575342465753,0.027806385169927908,40.458333333333336,19.412976313079298,23.948523858565054,0.020833333333333336,377,1942,3544,12,6.387744593202884
blackassign0034,https://insights.blackcoffer.com/man-and-machines-together-machines-are-more-diligent-than-humans-blackcoffe/,42,16,0.4482758620689655,0.038900067069081154,43.85294117647059,18.846411804158283,25.07974119225155,0.029411764705882353,281,1491,2699,18,6.360160965794768
blackassign0035,https://insights.blackcoffer.com/in-future-or-in-upcoming-years-humans-and-machines-are-going-to-work-together-in-every-field-of-work/,23,9,0.4375,0.024149286498353458,35.03846153846154,22.941822173435785,23.192113484758934,0.038461538461538464,209,911,1696,7,6.569703622392975
blackassign0037,https://insights.blackcoffer.com/how-machine-learning-will-affect-your-business/,34,9,0.5813953488372093,0.04171240395170143,35.03846153846154,15.916575192096596,20.382014692223255,0.038461538461538464,145,911,1607,2,6.3479692645444565
blackassign0038,https://insights.blackcoffer.com/deep-learning-impact-on-areas-of-e-learning/,69,31,0.38,0.029863481228668942,50.95652173913044,19.53924914675768,28.198308354355248,0.021739130434782608,458,2344,4267,9,6.177047781569966
blackassign0039,https://insights.blackcoffer.com/how-to-protect-future-data-and-its-privacy-blackcoffer/,53,43,0.10416666666666667,0.06123388581952118,52.97560975609756,19.521178637200737,28.998715357319323,0.024390243902439025,424,2172,4055,1,6.455340699815838
blackassign0040,https://insights.blackcoffer.com/how-machines-ai-automations-and-robo-human-are-effective-in-finance-and-banking/,40,15,0.45454545454545453,0.02386117136659436,27.11764705882353,24.150397686189443,20.50721789800519,0.0196078431372549,334,1383,2750,8,6.766449746926971
blackassign0041,https://insights.blackcoffer.com/ai-human-robotics-machine-future-planet-blackcoffer-thinking-jobs-workplace/,29,20,0.1836734693877551,0.01544943820224719,37.473684210526315,19.73314606741573,22.88273211117682,0.02631578947368421,281,1424,2576,6,6.365870786516854
blackassign0042,https://insights.blackcoffer.com/how-ai-will-change-the-world-blackcoffer/,61,23,0.4523809523809524,0.038135593220338986,36.30769230769231,17.902542372881356,21.684093872229468,0.019230769230769232,338,1888,3378,33,6.1763771186440675
blackassign0043,https://insights.blackcoffer.com/future-of-work-how-ai-has-entered-the-workplace/,59,18,0.5324675324675324,0.02247191011235955,31.15,20.117710005350457,20.507084002140182,0.016666666666666666,376,1869,3420,11,6.382557517388978
blackassign0044,https://insights.blackcoffer.com/ai-tool-alexa-google-assistant-finance-banking-tool-future/,20,1,0.9047619047619048,0.018651362984218076,26.807692307692307,21.8077474892396,19.446175918772767,0.03846153846153846,152,697,1369,0,6.763271162123386
blackassign0045,https://insights.blackcoffer.com/ai-healthcare-revolution-ml-technology-algorithm-google-analytics-industrialrevolution/,101,37,0.463768115942029,0.031108881083793276,90.5909090909091,15.4039136979428,42.39792911554076,0.045454545454545456,307,1993,3444,15,5.974912192674361
blackassign0046,https://insights.blackcoffer.com/all-you-need-to-know-about-online-marketing/,27,0,1.0,0.03309481216457961,21.09433962264151,22.54025044722719,17.45383602794748,0.018867924528301886,252,1118,2100,0,6.520572450805009
blackassign0047,https://insights.blackcoffer.com/evolution-of-advertising-industry/,13,6,0.3684210526315789,0.014508928571428572,21.333333333333332,26.450892857142854,19.113690476190477,0.023809523809523808,237,896,1752,0,6.795758928571429
blackassign0048,https://insights.blackcoffer.com/how-data-analytics-can-help-your-business-respond-to-the-impact-of-covid-19/,6,4,0.2,0.025096525096525095,18.5,22.586872586872587,16.434749034749036,0.03571428571428571,117,518,997,2,6.7915057915057915
blackassign0050,https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/,33,60,-0.2903225806451613,0.01731879409878127,41.026315789473685,19.114817190506734,24.05645319199217,0.026315789473684213,298,1559,2866,2,6.364977549711353
blackassign0051,https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/,19,10,0.3103448275862069,0.019543973941368076,36.84,20.08686210640608,22.770744842562436,0.04,185,921,1706,3,6.47014115092291
blackassign0052,https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/,65,26,0.42857142857142855,0.02635294117647059,48.29545454545455,18.44705882352941,26.69700534759359,0.022727272727272728,392,2125,3810,9,6.2287058823529415
blackassign0053,https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/,45,2,0.9148936170212766,0.023337222870478413,23.16216216216216,20.420070011668614,17.43289286953231,0.027027027027027025,175,857,1631,4,6.599766627771295
blackassign0054,https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/,7,1,0.75,0.027586206896551724,25.217391304347824,16.896551724137932,16.845577211394303,0.043478260869565216,98,580,1070,0,6.622413793103449
blackassign0055,https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/,25,7,0.5625,0.02599388379204893,32.7,16.43730886850153,19.654923547400614,0.025,215,1308,2275,4,6.17125382262997
blackassign0056,https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/,22,9,0.41935483870967744,0.011597938144329897,23.515151515151516,24.613402061855673,19.25142143080288,0.030303030303030304,191,776,1570,1,6.899484536082475
blackassign0057,https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/,20,7,0.48148148148148145,0.024955436720142603,23.375,18.538324420677363,16.765329768270945,0.041666666666666664,104,561,1058,1,6.723707664884135
blackassign0058,https://insights.blackcoffer.com/how-we-forecast-future-technologies/,7,2,0.5555555555555556,0.03353658536585366,14.909090909090908,21.646341463414632,14.622172949002218,0.04545454545454545,71,328,665,3,7.170731707317073
blackassign0059,https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/,23,21,0.045454545454545456,0.06769230769230769,48.75,17.64102564102564,26.556410256410256,0.05,172,975,1729,14,6.365128205128205
blackassign0060,https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/,10,2,0.6666666666666666,0.02865329512893983,15.173913043478262,20.057306590257877,14.092487853494456,0.043478260869565216,70,349,709,1,7.177650429799427
blackassign0061,https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/,46,14,0.5333333333333333,0.01992619926199262,41.06060606060606,25.756457564575648,26.72682545007268,0.030303030303030304,349,1355,2790,0,7.019188191881919
blackassign0062,https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,13,14,-0.037037037037037035,0.025604551920341393,35.15,18.91891891891892,21.627567567567567,0.049999999999999996,133,703,1269,10,6.551920341394026
blackassign0063,https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,20,32,-0.23076923076923078,0.032025620496397116,48.03846153846154,16.653322658126502,25.87671367863522,0.038461538461538464,208,1249,2201,7,6.171337069655724
blackassign0064,https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,28,38,-0.15151515151515152,0.03070407623080995,36.32692307692308,23.928004235044998,24.10197092478723,0.019230769230769232,452,1889,3570,18,6.574907358390683
blackassign0065,https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,49,22,0.38028169014084506,0.029958677685950414,45.02325581395349,14.772727272727273,23.91839323467231,0.023255813953488372,286,1936,3288,20,5.961260330578512
blackassign0066,https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,39,19,0.3448275862068966,0.03170731707317073,48.23529411764706,16.28048780487805,25.806312769010045,0.029411764705882353,267,1640,2795,17,6.139024390243902
blackassign0067,https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,22,2,0.8333333333333334,0.05433746425166826,34.96666666666667,16.396568160152526,20.54529393072768,0.03333333333333333,172,1049,1758,0,5.993326978074356
blackassign0068,https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,47,6,0.7735849056603774,0.04539722572509458,61.0,14.564943253467844,30.22597730138714,0.038461538461538464,231,1586,2590,4,5.8865069356872635
blackassign0069,https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,22,6,0.5714285714285714,0.04024767801857585,29.363636363636363,18.730650154798763,19.237714607374052,0.045454545454545456,121,646,1126,8,6.2027863777089784
blackassign0070,https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,42,9,0.6470588235294118,0.016628440366972478,34.88,20.81422018348624,22.277688073394497,0.02,363,1744,3255,7,6.404816513761468
blackassign0071,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,28,55,-0.3253012048192771,0.06833910034602077,30.42105263157895,15.7439446366782,18.46599890730286,0.026315789473684213,182,1156,1977,11,6.119377162629758
blackassign0072,https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,53,15,0.5588235294117647,0.06676557863501484,32.8780487804878,14.169139465875372,18.818875298545272,0.024390243902439022,191,1348,2192,5,5.9265578635014835
blackassign0073,https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,22,29,-0.13725490196078433,0.015395894428152493,36.86486486486486,14.66275659824047,20.611048585242134,0.027027027027027025,200,1364,2355,0,6.277859237536657
blackassign0074,https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,34,21,0.23636363636363636,0.02303860523038605,32.12,20.859277708592778,21.191711083437113,0.019999999999999997,335,1606,3002,6,6.476338729763388
blackassign0075,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,27,63,-0.4,0.06788079470198675,36.60606060606061,16.97019867549669,21.430503712622922,0.030303030303030304,205,1208,2099,13,6.174668874172186
blackassign0076,https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,48,28,0.2631578947368421,0.036571428571428574,58.333333333333336,17.599999999999998,30.373333333333335,0.03333333333333333,308,1750,3004,5,6.048
blackassign0077,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,19,9,0.35714285714285715,0.013713080168776372,45.142857142857146,18.354430379746837,25.398915009041595,0.04761904761904762,174,948,1723,1,6.542194092827004
blackassign0078,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,36,21,0.2631578947368421,0.012435991221653255,50.629629629629626,21.8727139722019,29.000937440732613,0.037037037037037035,299,1367,2634,1,6.695683979517191
blackassign0079,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,35,37,-0.027777777777777776,0.0240128068303095,41.644444444444446,19.370330843116328,24.405910115024312,0.022222222222222223,363,1874,3386,5,6.374599786552828
blackassign0080,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,20,10,0.3333333333333333,0.007435968052877995,15.00413223140496,15.86339851280639,12.347012297684541,0.004132231404958678,576,3631,5817,0,6.095565959790691
blackassign0081,https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,36,38,-0.02702702702702703,0.02369912416280268,45.13953488372093,18.495620814013396,25.45406227909373,0.023255813953488372,359,1941,3519,10,6.239567233384853
blackassign0082,https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,27,52,-0.31645569620253167,0.008865248226950355,52.875,24.645390070921984,31.0081560283688,0.03125,417,1692,3330,0,6.767139479905437
blackassign0083,https://insights.blackcoffer.com/human-rights-outlook/,4,3,0.14285714285714285,0.03655352480417755,15.32,19.843342036553523,14.06533681462141,0.04,76,383,694,2,6.749347258485639
blackassign0084,https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,43,5,0.7916666666666666,0.03389830508474576,40.689655172413794,16.440677966101696,22.852133255406198,0.034482758620689655,194,1180,2070,1,6.372881355932203
blackassign0085,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,38,31,0.10144927536231885,0.023785926660059464,56.05555555555556,18.285431119920716,29.73639467019051,0.02777777777777778,369,2018,3498,5,6.115460852329039
blackassign0086,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,45,15,0.5,0.03409090909090909,33.37931034482759,19.00826446280992,20.955029923055005,0.017241379310344827,368,1936,3444,5,6.320764462809917
blackassign0087,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,27,26,0.018867924528301886,0.0248,33.78378378378378,18.0,20.713513513513515,0.027027027027027025,225,1250,2231,3,6.384
blackassign0088,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,16,38,-0.4074074074074074,0.006166495375128468,38.92,21.73689619732785,24.262758478931143,0.02,423,1946,3584,1,6.532374100719425
blackassign0089,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,16,37,-0.39622641509433965,0.026714158504007122,30.35135135135135,17.809439002671414,19.264316141609108,0.027027027027027025,200,1123,2016,4,6.357079252003562
blackassign0090,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,38,36,0.02702702702702703,0.03468208092485549,51.25925925925926,17.63005780346821,27.55572682509099,0.037037037037037035,244,1384,2422,27,6.101878612716763
blackassign0091,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,29,23,0.11538461538461539,0.0296875,47.407407407407405,18.75,26.462962962962962,0.037037037037037035,240,1280,2271,13,6.19140625
blackassign0092,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,21,31,-0.19230769230769232,0.008754208754208754,14.00943396226415,20.336700336700336,13.738453719585795,0.009433962264150943,302,1485,2719,2,6.531313131313131
blackassign0093,https://insights.blackcoffer.com/travel-and-tourism-outlook/,6,2,0.5,0.03064066852367688,14.36,15.041782729805014,11.760713091922007,0.04,54,359,615,2,6.49025069637883
blackassign0094,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,29,39,-0.14705882352941177,0.05042016806722689,36.361111111111114,16.730328495034378,21.236575842458198,0.02777777777777778,219,1309,2240,11,6.087853323147441
blackassign0095,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,10,22,-0.375,0.01990049751243781,19.142857142857142,18.90547263681592,15.219331911869226,0.023809523809523808,152,804,1414,4,6.45273631840796
blackassign0096,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,29,48,-0.24675324675324675,0.006158583525789068,51.96,22.401847575057737,29.744739030023098,0.04,291,1299,2412,2,6.468822170900693
blackassign0097,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,29,32,-0.04918032786885246,0.03659506762132061,40.54838709677419,15.354017501988862,22.360961839505222,0.03225806451612903,193,1257,2131,5,6.090692124105012
blackassign0098,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,6,3,0.3333333333333333,0.016129032258064516,23.25,23.476702508960575,18.690681003584228,0.041666666666666664,131,558,1061,0,6.926523297491039
blackassign0099,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,21,2,0.8260869565217391,0.015719467956469165,21.763157894736842,14.631197097944376,14.557741997072487,0.026315789473684213,121,827,1425,3,6.251511487303507
blackassign0100,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,33,43,-0.13157894736842105,0.011895321173671689,38.21212121212121,21.808088818398097,24.008084012207725,0.030303030303030304,275,1261,2344,3,6.599524187153053
